PLATFORM_CODE,DATE (YYYY-MM-DDTHH:MI:SSZ),DATE_QC,LATITUDE (degree_north),LONGITUDE (degree_east),POSITION_QC,PRES (decibar),PRES_QC,PSAL (psu),PSAL_QC,TEMP (degree_Celsius),TEMP_QC
6903783,2020-10-24T06:10:20Z,1,44.04582,13.57173,1,65.2,1,38.905,1,15.067,1
6903783,2020-10-24T06:10:20Z,1,44.04582,13.57173,1,65.8,1,38.905,1,15.067,1
6903783,2020-10-24T06:10:20Z,1,44.04582,13.57173,1,66.9,1,38.905,1,15.065,1
6903783,2020-10-24T06:10:20Z,1,44.04582,13.57173,1,67.6,1,38.905,1,15.063,1
6903783,2020-10-24T06:10:20Z,1,44.04582,13.57173,1,0.3,1,38.232,3,18.621,3
6903783,2020-10-24T06:10:20Z,1,44.04582,13.57173,1,0.9,1,38.23,3,18.624,3
6903783,2020-10-24T06:10:20Z,1,44.04582,13.57173,1,1.9,1,38.234,3,18.63,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,2.9,1,38.704,1,18.888,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,4.3,1,38.683,1,18.891,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,5.2,1,38.668,1,18.892,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,6.1,1,38.652,1,18.893,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,7.0,1,38.635,1,18.893,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,7.8,1,38.619,1,18.892,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,8.7,1,38.598,1,18.894,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,9.6,1,38.574,1,18.897,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,10.9,1,38.536,4,18.9,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,12.4,1,38.488,4,18.909,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,13.3,1,38.449,4,18.918,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,14.3,1,38.403,4,18.93,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,15.3,1,38.351,4,18.945,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,16.3,1,38.295,4,18.96,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,17.3,1,38.245,4,18.965,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,18.4,1,38.195,4,18.966,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,19.4,1,38.139,4,18.969,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,20.5,1,38.079,4,18.973,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,21.5,1,38.024,4,18.969,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,22.6,1,37.97,4,18.958,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,23.7,1,37.911,4,18.947,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,24.7,1,37.85,4,18.934,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,25.8,1,37.786,4,18.919,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,26.8,1,37.721,4,18.901,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,27.8,1,37.661,4,18.875,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,28.8,1,37.608,4,18.84,4
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,29.8,1,37.563,1,18.796,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,30.8,1,37.521,1,18.746,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,31.9,1,37.467,1,18.663,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,33.1,1,37.406,1,18.537,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,33.8,1,37.381,1,18.402,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,34.9,1,37.365,1,18.204,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,36.1,1,37.369,1,17.982,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,37.1,1,37.399,1,17.787,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,37.9,1,37.472,1,17.547,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,39.1,1,37.566,1,17.243,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,40.0,1,37.718,1,16.957,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,41.0,1,37.915,1,16.644,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,42.2,1,37.996,1,16.459,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,43.0,1,38.031,1,16.362,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,43.8,1,38.109,1,16.228,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,44.6,1,38.245,1,16.044,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,45.9,1,38.418,1,15.82,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,47.2,1,38.527,1,15.673,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,48.1,1,38.588,1,15.593,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,49.1,1,38.625,1,15.54,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,50.1,1,38.66,1,15.492,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,51.1,1,38.694,1,15.446,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,52.1,1,38.721,1,15.409,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,53.2,1,38.739,1,15.38,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,54.2,1,38.749,1,15.36,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,55.3,1,38.762,1,15.339,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,56.3,1,38.782,1,15.312,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,57.4,1,38.811,1,15.278,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,58.4,1,38.838,1,15.248,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,59.4,1,38.859,1,15.225,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,60.4,1,38.874,1,15.209,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,61.3,1,38.884,1,15.199,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,62.1,1,38.89,1,15.193,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,62.8,1,38.893,1,15.191,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,63.8,1,38.893,1,15.191,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,64.9,1,38.893,1,15.19,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,65.8,1,38.894,1,15.189,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,67.2,1,38.895,1,15.19,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,68.0,1,38.895,1,15.188,1
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,0.3,1,38.734,3,18.88,3
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,0.8,1,38.725,3,18.886,3
6903783,2020-10-29T06:11:20Z,1,44.03209,13.58582,1,1.6,1,38.725,3,18.885,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,3.1,1,38.423,1,19.139,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,4.0,1,38.413,1,19.145,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,5.0,1,38.401,1,19.154,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,6.0,1,38.389,1,19.162,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,7.0,1,38.369,4,19.177,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,8.1,1,38.337,4,19.2,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,9.1,1,38.3,4,19.226,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,10.2,1,38.26,4,19.253,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,11.2,1,38.217,4,19.279,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,12.2,1,38.184,1,19.295,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,13.3,1,38.163,1,19.297,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,14.3,1,38.139,1,19.297,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,15.4,1,38.116,1,19.297,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,16.4,1,38.09,1,19.296,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,17.5,1,38.065,1,19.293,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,18.5,1,38.041,1,19.287,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,19.5,1,38.019,1,19.278,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,20.6,1,37.999,1,19.266,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,21.6,1,37.982,1,19.248,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,22.6,1,37.969,1,19.225,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,23.6,1,37.964,1,19.196,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,24.6,1,37.959,1,19.162,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,25.6,1,37.951,1,19.132,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,26.6,1,37.93,4,19.114,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,27.6,1,37.889,4,19.113,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,28.6,1,37.848,4,19.112,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,29.6,1,37.812,1,19.101,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,30.6,1,37.782,1,19.082,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,31.5,1,37.746,4,19.065,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,32.9,1,37.683,4,19.043,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,34.4,1,37.621,4,19.014,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,35.3,1,37.578,4,18.99,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,36.2,1,37.525,4,18.97,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,37.2,1,37.452,4,18.969,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,38.2,1,37.377,4,18.961,4
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,39.1,1,37.316,4,18.936,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,40.1,1,37.259,4,18.9,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,41.1,1,37.205,4,18.856,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,42.0,1,37.146,4,18.81,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,43.0,1,37.079,4,18.768,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,43.9,1,37.014,4,18.715,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,44.7,1,36.956,4,18.651,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,45.8,1,36.89,4,18.524,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,47.1,1,36.903,4,18.163,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,47.8,1,36.961,4,17.926,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,48.9,1,37.093,4,17.575,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,50.1,1,37.206,1,17.252,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,51.1,1,37.282,1,17.025,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,51.8,1,37.331,1,16.88,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,52.8,1,37.435,1,16.651,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,54.0,1,37.604,1,16.381,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,54.7,1,37.76,1,16.174,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,55.9,1,38.025,1,15.862,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,57.1,1,38.339,1,15.525,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,58.0,1,38.437,1,15.423,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,59.0,1,38.483,1,15.374,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,60.0,1,38.519,1,15.337,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,61.0,1,38.534,1,15.323,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,62.0,1,38.544,1,15.313,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,62.9,1,38.553,1,15.306,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,63.8,1,38.553,1,15.306,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,64.8,1,38.554,1,15.305,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,65.8,1,38.557,1,15.305,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,67.0,1,38.559,1,15.305,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,67.9,1,38.589,1,15.305,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,0.4,1,38.767,3,19.127,3
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,1.2,1,38.427,3,19.133,1
6903783,2020-11-03T06:14:20Z,1,44.02419,13.58481,1,2.1,1,38.427,3,19.135,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,3.1,1,38.183,4,19.085,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,4.2,1,38.17,4,19.085,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,5.3,1,38.155,4,19.084,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,6.4,1,38.141,4,19.084,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,7.5,1,38.125,4,19.083,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,8.7,1,38.106,4,19.083,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,9.8,1,38.086,4,19.082,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,11.0,1,38.063,4,19.082,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,12.1,1,38.039,4,19.082,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,13.3,1,38.013,4,19.082,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,14.4,1,37.985,4,19.082,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,15.5,1,37.955,4,19.082,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,16.6,1,37.921,4,19.082,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,17.8,1,37.884,4,19.082,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,18.9,1,37.844,4,19.082,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,20.1,1,37.799,4,19.085,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,21.2,1,37.747,4,19.091,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,22.4,1,37.685,4,19.1,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,23.7,1,37.617,4,19.112,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,24.9,1,37.547,4,19.119,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,26.0,1,37.466,4,19.132,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,27.1,1,37.384,4,19.138,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,28.2,1,37.301,4,19.141,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,29.3,1,37.224,4,19.132,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,30.3,1,37.181,4,19.087,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,31.4,1,37.164,4,19.009,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,32.5,1,37.121,4,18.956,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,33.6,1,37.078,4,18.901,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,34.5,1,37.046,4,18.85,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,35.7,1,36.975,4,18.772,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,36.8,1,36.885,4,18.688,4
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,38.0,1,36.816,4,18.576,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,38.8,1,36.772,4,18.493,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,39.9,1,36.711,4,18.359,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,41.1,1,36.698,4,18.163,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,41.8,1,36.702,4,18.018,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,43.0,1,36.723,4,17.798,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,44.1,1,36.791,4,17.542,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,44.9,1,36.885,4,17.33,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,45.7,1,37.008,4,17.096,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,46.9,1,37.282,4,16.677,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,48.2,1,37.563,4,16.278,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,49.1,1,37.716,4,16.07,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,50.0,1,37.87,4,15.874,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,51.0,1,37.976,4,15.73,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,52.1,1,37.999,4,15.674,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,53.1,1,38.035,4,15.613,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,54.2,1,38.106,4,15.523,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,55.3,1,38.198,4,15.422,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,56.4,1,38.313,4,15.304,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,57.5,1,38.426,4,15.19,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,58.6,1,38.451,4,15.164,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,59.8,1,38.452,4,15.164,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,60.9,1,38.454,4,15.164,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,62.1,1,38.455,4,15.164,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,63.3,1,38.456,4,15.163,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,64.4,1,38.457,4,15.163,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,66.7,1,38.459,4,15.163,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,67.7,1,38.495,4,15.165,1
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,0.3,1,38.651,3,19.062,3
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,1.0,1,38.539,3,19.084,3
6903783,2020-11-08T06:12:20Z,1,44.0242,13.58133,1,2.1,1,38.195,3,19.086,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,3.5,1,38.234,4,18.957,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,4.7,1,38.227,4,18.957,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,6.0,1,38.217,4,18.957,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,7.3,1,38.208,4,18.957,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,8.7,1,38.196,4,18.956,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,10.0,1,38.186,4,18.956,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,11.3,1,38.174,4,18.956,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,12.7,1,38.16,4,18.956,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,14.1,1,38.146,4,18.956,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,15.5,1,38.129,4,18.956,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,16.9,1,38.114,4,18.956,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,18.3,1,38.096,4,18.955,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,19.6,1,38.077,4,18.955,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,21.0,1,38.057,4,18.955,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,22.4,1,38.031,4,18.954,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,23.7,1,38.008,4,18.954,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,25.0,1,37.983,4,18.954,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,26.4,1,37.955,4,18.953,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,27.7,1,37.924,4,18.952,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,29.0,1,37.891,4,18.951,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,30.3,1,37.855,4,18.949,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,31.6,1,37.819,4,18.948,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,32.9,1,37.777,4,18.946,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,34.2,1,37.733,4,18.944,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,35.5,1,37.685,4,18.943,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,36.8,1,37.631,4,18.941,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,38.0,1,37.576,4,18.939,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,39.3,1,37.515,4,18.936,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,40.5,1,37.453,4,18.932,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,41.7,1,37.385,4,18.928,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,43.0,1,37.311,4,18.922,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,44.2,1,37.236,4,18.914,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,45.1,1,37.174,4,18.907,4
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,46.6,1,37.057,4,18.89,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,47.9,1,36.93,4,18.862,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,49.3,1,36.804,4,18.821,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,50.2,1,36.724,4,18.782,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,51.1,1,36.655,4,18.728,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,51.9,1,36.602,4,18.651,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,52.8,1,36.575,4,18.546,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,53.9,1,36.623,4,18.304,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,55.0,1,36.772,4,17.967,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,55.8,1,36.947,4,17.619,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,56.9,1,37.163,4,17.177,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,58.1,1,37.297,4,16.872,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,59.1,1,37.384,4,16.67,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,59.8,1,37.415,4,16.564,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,60.8,1,37.505,4,16.371,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,62.0,1,37.685,4,16.078,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,63.1,1,37.94,4,15.723,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,63.8,1,38.225,4,15.413,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,64.9,1,38.433,4,15.198,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,65.9,1,38.438,4,15.195,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,66.9,1,38.441,4,15.195,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,67.7,1,38.509,4,15.193,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,0.2,1,38.695,3,18.945,3
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,1.2,1,38.241,3,18.958,1
6903783,2020-11-13T06:10:20Z,1,44.02152,13.5768,1,2.4,1,38.241,3,18.957,1
6903783,2020-11-18T06:12:20Z,1,44.01944,13.58088,1,3.1,1,38.304,1,18.403,1
6903783,2020-11-18T06:12:20Z,1,44.01944,13.58088,1,4.0,1,38.302,1,18.404,1
6903783,2020-11-18T06:12:20Z,1,44.01944,13.58088,1,4.8,1,38.297,1,18.405,1
6903783,2020-11-18T06:12:20Z,1,44.01944,13.58088,1,6.0,1,38.293,1,18.406,1
6903783,2020-11-18T06:12:20Z,1,44.01944,13.58088,1,7.1,1,38.287,1,18.408,1
6903783,2020-11-18T06:12:20Z,1,44.01944,13.58088,1,7.9,1,38.283,1,18.409,1
6903783,2020-11-18T06:12:20Z,1,44.01944,13.58088,1,8.8,1,38.275,1,18.411,1
6903783,2020-11-18T06:12:20Z,1,44.01944,13.58088,1,9.9,1,38.269,1,18.411,1
